Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
-87.9375,22.25,147.75,-0.7148438,0.1918945,0.6445313,0.5986328,-0.08984375,-0.4462891
-84.6875,20.1875,139.875,-0.7128906,0.190918,0.6445313,0.5986328,-0.08984375,-0.4462891
-81.875,18,131.875,-0.7036133,0.1967773,0.6547852,0.5986328,-0.09667969,-0.4448242
-78.625,17.5,122.625,-0.6967773,0.1987305,0.6757813,0.5986328,-0.09667969,-0.4448242
-75.375,17.375,113.6875,-0.6977539,0.1899414,0.6865234,0.5986328,-0.09667969,-0.4448242
-73.875,17.3125,106.8125,-0.6967773,0.1728516,0.699707,0.5952148,-0.105957,-0.4448242
-73.0625,16.625,100.5,-0.6889648,0.1606445,0.699707,0.5952148,-0.105957,-0.4448242
-71,16.1875,95.0625,-0.6796875,0.1235352,0.6977539,0.5952148,-0.105957,-0.4448242
-69,16.25,91.75,-0.6835938,0.09277344,0.6948242,0.5952148,-0.1000977,-0.4448242
-67.3125,16.375,89.875,-0.7167969,0.09472656,0.7055664,0.5952148,-0.1000977,-0.4448242
-66.1875,17.125,87.25,-0.7338867,0.1176758,0.6889648,0.5952148,-0.1000977,-0.4448242
-65.25,17.125,85.5,-0.7387695,0.1269531,0.6767578,0.5952148,-0.1000977,-0.4448242
-67.125,16.3125,83.625,-0.7485352,0.1166992,0.6645508,0.5952148,-0.1000977,-0.4448242
-69.3125,13.9375,84.1875,-0.7578125,0.1186523,0.6625977,0.5952148,-0.1000977,-0.4448242
-72.4375,12.3125,85.4375,-0.7539063,0.121582,0.6679688,0.5952148,-0.1000977,-0.4448242
-73.6875,10.5625,86.8125,-0.7436523,0.125,0.6757813,0.5952148,-0.1010742,-0.4438477
-75.4375,10.3125,87.9375,-0.7485352,0.1186523,0.6826172,0.5952148,-0.1010742,-0.4438477
-77,12.1875,90.5,-0.7475586,0.1147461,0.6958008,0.5952148,-0.1010742,-0.4438477
-77.9375,13.8125,93.25,-0.7446289,0.1098633,0.6899414,0.5961914,-0.09765625,-0.4448242
-79.3125,16.3125,95.75,-0.7436523,0.1108398,0.6835938,0.5961914,-0.09765625,-0.4448242
-81.375,16.9375,98.8125,-0.7436523,0.1235352,0.6499023,0.5961914,-0.09765625,-0.4448242
-84.5,15.25,100.9375,-0.7348633,0.1357422,0.6469727,0.5976563,-0.105957,-0.4423828
-87.75,11.25,102.625,-0.71875,0.1459961,0.6279297,0.5976563,-0.105957,-0.4423828
-90.625,6.0625,102.125,-0.706543,0.1508789,0.6318359,0.5976563,-0.105957,-0.4423828
-91.75,-0.9375,98,-0.6889648,0.1679688,0.6206055,0.5976563,-0.105957,-0.4423828
-90.625,-7.4375,92.375,-0.6938477,0.1948242,0.6279297,0.590332,-0.09912109,-0.4462891
-87.8125,-14.1875,86,-0.7148438,0.1938477,0.6269531,0.590332,-0.09912109,-0.4462891
-83.3125,-18.75,79.875,-0.7397461,0.1987305,0.6479492,0.590332,-0.09912109,-0.4462891
-77.1875,-21.875,73.1875,-0.7709961,0.1938477,0.6679688,0.5800781,-0.1000977,-0.4545898
-72.125,-22.4375,69.9375,-0.7558594,0.1796875,0.6708984,0.5800781,-0.1000977,-0.4545898
-68.625,-23.6875,66.5625,-0.7578125,0.1806641,0.6577148,0.5800781,-0.1000977,-0.4545898
-65.6875,-24.1875,64.5625,-0.7617188,0.1435547,0.6689453,0.5869141,-0.1025391,-0.4521484
-65.4375,-23.3125,64.6875,-0.7739258,0.1357422,0.6689453,0.5869141,-0.1025391,-0.4521484
-64.8125,-22.25,64,-0.7626953,0.1538086,0.6469727,0.5869141,-0.1025391,-0.4521484
-64.8125,-22.8125,61.6875,-0.7485352,0.1845703,0.640625,0.5869141,-0.1025391,-0.4521484
-64.0625,-26.9375,58,-0.7119141,0.206543,0.6298828,0.5825195,-0.1010742,-0.4560547
-62.1875,-31.25,52.25,-0.71875,0.2128906,0.6518555,0.5825195,-0.1010742,-0.4560547
-61.6875,-34.0625,46.625,-0.7216797,0.1787109,0.6567383,0.5825195,-0.1010742,-0.4560547
-62.125,-37.25,43.1875,-0.7348633,0.1567383,0.6748047,0.5776367,-0.1000977,-0.4604492
-64.4375,-39.8125,42.9375,-0.765625,0.125,0.6826172,0.5776367,-0.1000977,-0.4604492
-67.8125,-41.625,44.75,-0.7919922,0.1098633,0.6669922,0.5776367,-0.1000977,-0.4604492
-70.625,-42.625,48.5,-0.8095703,0.1069336,0.6547852,0.5732422,-0.09570313,-0.4545898
-71.75,-42.4375,51.8125,-0.8095703,0.1206055,0.6728516,0.5732422,-0.09570313,-0.4545898
-72.5625,-41.375,54.125,-0.8046875,0.1328125,0.6679688,0.5732422,-0.09570313,-0.4545898
-72.3125,-41.3125,55.6875,-0.7895508,0.1318359,0.6625977,0.5732422,-0.09570313,-0.4545898
-70.8125,-42.375,56.125,-0.7749023,0.1479492,0.6445313,0.5732422,-0.09570313,-0.4545898
-69.0625,-45.6875,55.375,-0.7729492,0.1445313,0.6469727,0.5732422,-0.09570313,-0.4545898
-66.6875,-47.8125,53.5625,-0.7836914,0.1538086,0.6679688,0.5732422,-0.09570313,-0.4545898
-64.9375,-50.1875,52.375,-0.7827148,0.1708984,0.6845703,0.5649414,-0.09179688,-0.4643555
-61.0625,-51.125,50.625,-0.7675781,0.1787109,0.6889648,0.5649414,-0.09179688,-0.4643555
-58.4375,-51.6875,48.9375,-0.7539063,0.1699219,0.6835938,0.5649414,-0.09179688,-0.4643555
-56.5625,-52.125,48.5625,-0.7246094,0.1445313,0.7158203,0.5566406,-0.09326172,-0.4741211
-55.3125,-49.5,49.8125,-0.7055664,0.112793,0.7358398,0.5566406,-0.09326172,-0.4741211
-57.75,-47.8125,53.5625,-0.6796875,0.046875,0.7416992,0.5566406,-0.09326172,-0.4741211
-61.5,-45.4375,58.4375,-0.6508789,0.02685547,0.7426758,0.5507813,-0.09082031,-0.4799805
-63.9375,-45.3125,62.625,-0.6347656,0.04882813,0.7358398,0.5507813,-0.09082031,-0.4799805
-66.4375,-47.0625,62.5625,-0.6357422,0.08789063,0.7265625,0.5507813,-0.09082031,-0.4799805
-66.125,-48.9375,61.3125,-0.6328125,0.1147461,0.7358398,0.5507813,-0.09082031,-0.4799805
-65.75,-54.25,58.625,-0.6098633,0.1166992,0.7246094,0.5449219,-0.09423828,-0.4868164
-65.4375,-60.25,55.4375,-0.6186523,0.1137695,0.7407227,0.5449219,-0.09423828,-0.4868164
-64.5,-65.375,52.25,-0.6298828,0.1137695,0.6845703,0.5449219,-0.09423828,-0.4868164
-65.5,-73.6875,50.1875,-0.6547852,0.1088867,0.7099609,0.5449219,-0.08984375,-0.4882813
-66.0625,-71.8125,49,-0.6625977,0.05957031,0.7749023,0.5449219,-0.08984375,-0.4882813
-67.75,-68.4375,50.5625,-0.6645508,0.03271484,0.8295898,0.5449219,-0.08984375,-0.4882813
-69.625,-63.9375,52.3125,-0.6567383,0.01464844,0.7998047,0.5371094,-0.08642578,-0.4926758
-71.6875,-59.9375,55.25,-0.6547852,0.02783203,0.7739258,0.5371094,-0.08642578,-0.4926758
-75.75,-61.5625,57.75,-0.6489258,0.03173828,0.7685547,0.5371094,-0.08642578,-0.4926758
-76.875,-59.5625,57.75,-0.6508789,0.03564453,0.8007813,0.5371094,-0.08642578,-0.4926758
-77.75,-60.0625,56.125,-0.6469727,0.03076172,0.7905273,0.5253906,-0.07714844,-0.4980469
-79.5625,-57.875,54.625,-0.652832,0.02978516,0.8359375,0.5253906,-0.07714844,-0.4980469
-79.9375,-57.5625,51.1875,-0.671875,0.05664063,0.7807617,0.5253906,-0.07714844,-0.4980469
-78.6875,-58.625,47.625,-0.6938477,0.08398438,0.8198242,0.5322266,-0.07324219,-0.503418
-75.75,-56.125,41.9375,-0.6967773,0.0859375,0.7895508,0.5322266,-0.07324219,-0.503418
-73.625,-57,37.25,-0.6899414,0.1088867,0.8007813,0.5322266,-0.07324219,-0.503418
-70.25,-57.5,31.4375,-0.6577148,0.1137695,0.7749023,0.5229492,-0.07128906,-0.4980469
-69,-59.6875,27.0625,-0.6445313,0.1157227,0.7885742,0.5229492,-0.07128906,-0.4980469
-68.5,-61.8125,25.625,-0.6337891,0.08398438,0.7929688,0.5229492,-0.07128906,-0.4980469
-69.5,-61.9375,25.0625,-0.6328125,0.1015625,0.8305664,0.5229492,-0.07128906,-0.4980469
-68.4375,-62.8125,22.9375,-0.6235352,0.1088867,0.8066406,0.5229492,-0.07128906,-0.4980469
-67.5,-61.0625,21.5,-0.5947266,0.08154297,0.8359375,0.5229492,-0.07128906,-0.4980469
-67.3125,-62.6875,21.25,-0.5678711,0.07763672,0.8129883,0.5229492,-0.07128906,-0.4980469
-67.8125,-63.0625,21.5,-0.5629883,0.05566406,0.8188477,0.5112305,-0.05371094,-0.5078125
-67.625,-64.25,22.0625,-0.5566406,0.02197266,0.9179688,0.5112305,-0.05371094,-0.5078125
-70.5625,-61.25,25.375,-0.5849609,0.02783203,0.8725586,0.5112305,-0.05371094,-0.5078125
-69.5,-59,28,-0.5927734,0.03369141,0.8686523,0.5029297,-0.05810547,-0.5107422
-65.6875,-58.5625,27.875,-0.605957,0.06494141,0.8325195,0.5029297,-0.05810547,-0.5107422
-64,-60,30.0625,-0.5927734,0.01953125,0.8798828,0.5029297,-0.05810547,-0.5107422
-62.9375,-57.75,33.375,-0.5986328,0.04052734,0.815918,0.5029297,-0.05810547,-0.5107422
-62.25,-58.25,38.125,-0.5908203,0.01367188,0.815918,0.5029297,-0.05810547,-0.5107422
-64.25,-57.75,44.6875,-0.5688477,-0.0546875,0.9145508,0.5029297,-0.05810547,-0.5107422
-67.8125,-55,52.125,-0.5786133,-0.04296875,0.84375,0.5029297,-0.05810547,-0.5107422
-68.5625,-53.375,56.6875,-0.5878906,-0.04394531,0.9047852,0.4902344,-0.03955078,-0.5258789
-68.875,-51.375,58.25,-0.5898438,-0.01757813,0.862793,0.4902344,-0.03955078,-0.5258789
-67.75,-51.0625,58.3125,-0.5898438,-0.015625,0.8598633,0.4902344,-0.03955078,-0.5258789
-65.25,-50.875,56.625,-0.5927734,-0.0078125,0.8916016,0.4833984,-0.05615234,-0.5078125
-62.375,-53.0625,53.5,-0.5805664,0.006835938,0.8305664,0.4833984,-0.05615234,-0.5078125
-61.4375,-56.125,50.4375,-0.5507813,-0.03271484,0.9228516,0.4833984,-0.05615234,-0.5078125
-62.25,-59.375,47,-0.5566406,0.01953125,0.8325195,0.4868164,-0.04199219,-0.5214844
-59.125,-62.4375,42.1875,-0.5249023,0.002929688,0.9145508,0.4868164,-0.04199219,-0.5214844
-56.4375,-65.5625,38.0625,-0.5078125,0.009765625,0.8286133,0.4868164,-0.04199219,-0.5214844
-54.0625,-71.5625,33.6875,-0.4765625,0.03564453,0.7548828,0.4868164,-0.04199219,-0.5214844
-50.875,-76.875,28.3125,-0.4648438,0.03173828,0.8408203,0.4750977,-0.04443359,-0.5214844
-49.5,-75.9375,23.5625,-0.4487305,0.04980469,0.8769531,0.4750977,-0.04443359,-0.5214844
-47.8125,-75.3125,20.5,-0.421875,0.05859375,0.9306641,0.4750977,-0.04443359,-0.5214844
-48.875,-75.375,20.3125,-0.4125977,0.06054688,0.9038086,0.4658203,-0.03027344,-0.5302734
-48.625,-74.8125,21.375,-0.4169922,0.07666016,0.9077148,0.4658203,-0.03027344,-0.5302734
-49.5,-74.0625,24.125,-0.4477539,0.08496094,0.862793,0.4658203,-0.03027344,-0.5302734
-49.25,-74.5625,28,-0.440918,0.05175781,0.9047852,0.4633789,-0.03417969,-0.53125
-47.5625,-73.125,31.8125,-0.456543,0.03564453,0.9487305,0.4633789,-0.03417969,-0.53125
-46.75,-69.625,35.9375,-0.4628906,0.05371094,0.84375,0.4633789,-0.03417969,-0.53125
-45.8125,-70.375,38.5625,-0.4658203,0.02880859,0.8969727,0.4633789,-0.03417969,-0.53125
-46.4375,-70.5,42,-0.4868164,0.05957031,0.8525391,0.4599609,-0.02832031,-0.53125
-46.125,-70.9375,43.875,-0.4829102,0.04199219,0.9106445,0.4599609,-0.02832031,-0.53125
-47.9375,-68.8125,46.4375,-0.4868164,0.03857422,0.8916016,0.4599609,-0.02832031,-0.53125
-48.875,-71.1875,46,-0.4697266,0.02294922,0.8798828,0.4448242,-0.02246094,-0.5288086
-50.0625,-68.125,48.375,-0.4697266,0.02392578,0.8647461,0.4448242,-0.02246094,-0.5288086
-51.5,-69.875,49.0625,-0.4707031,-0.006835938,0.8808594,0.4448242,-0.02246094,-0.5288086
-53.1875,-66.3125,49.25,-0.4667969,-0.02197266,0.9038086,0.4472656,-0.02587891,-0.5410156
-53.5625,-62.1875,49.1875,-0.4516602,-0.08251953,0.9907227,0.4472656,-0.02587891,-0.5410156
-55.5625,-54.75,50.875,-0.4506836,-0.1098633,1.031738,0.4472656,-0.02587891,-0.5410156
-56.9375,-47.625,52.6875,-0.449707,-0.1298828,1.012695,0.4472656,-0.02587891,-0.5410156
-57.9375,-40.9375,53.1875,-0.4526367,-0.1367188,1.031738,0.4472656,-0.02587891,-0.5410156
-59.1875,-34.0625,52.1875,-0.4506836,-0.1025391,0.9956055,0.4472656,-0.02587891,-0.5410156
-59.0625,-30.625,50.375,-0.4399414,-0.07763672,0.9907227,0.4472656,-0.02587891,-0.5410156
-57.25,-26.8125,48.4375,-0.4179688,-0.07568359,1.016602,0.4311523,-0.01416016,-0.5341797
-55.5,-25.5,45.375,-0.4125977,-0.05957031,0.9746094,0.4311523,-0.01416016,-0.5341797
-54,-24.5,42.4375,-0.4125977,-0.046875,0.9726563,0.4311523,-0.01416016,-0.5341797
-53.5,-23.375,39.0625,-0.4086914,-0.03955078,0.9545898,0.4365234,-0.01074219,-0.5327148
-53.4375,-24.0625,37.125,-0.3896484,-0.03955078,0.940918,0.4365234,-0.01074219,-0.5327148
-54.1875,-23.625,37.125,-0.375,-0.04052734,0.9526367,0.4365234,-0.01074219,-0.5327148
-54.875,-23.75,37.8125,-0.3696289,-0.02880859,0.9345703,0.4404297,-0.01171875,-0.5371094
-56.25,-24.5,38.875,-0.3686523,-0.006835938,0.940918,0.4404297,-0.01171875,-0.5371094
-58,-24.375,41.5,-0.3725586,0.01367188,0.9458008,0.4404297,-0.01171875,-0.5371094
-60.5,-23.125,43.1875,-0.3916016,0.02294922,0.9287109,0.4404297,-0.01171875,-0.5371094
-64,-24.9375,45.5,-0.3779297,0.04492188,0.8808594,0.4355469,-0.004882813,-0.5400391
-66.9375,-26.3125,46.875,-0.371582,0.06054688,0.8789063,0.4355469,-0.004882813,-0.5400391
-69.5625,-28.25,47.75,-0.3706055,0.05273438,0.8579102,0.4355469,-0.004882813,-0.5400391
-75.6875,-31.5,49.375,-0.3657227,0.02978516,0.831543,0.4287109,0.00390625,-0.5371094
-80.375,-33.5,51.1875,-0.3637695,-0.006835938,0.9169922,0.4287109,0.00390625,-0.5371094
-85.125,-33.75,53.375,-0.375,-0.01171875,0.9287109,0.4287109,0.00390625,-0.5371094
-86.875,-33.5,54.4375,-0.4238281,-0.05078125,0.9067383,0.4179688,0.008300781,-0.5385742
-86.875,-35.3125,54.875,-0.4506836,-0.09472656,0.9316406,0.4179688,0.008300781,-0.5385742
-86.3125,-36.0625,55.875,-0.4897461,-0.1186523,0.9487305,0.4179688,0.008300781,-0.5385742
-85,-36.6875,55.5625,-0.5258789,-0.1557617,0.9477539,0.4179688,0.008300781,-0.5385742
-83.5625,-39.5,56.0625,-0.5136719,-0.1689453,0.9365234,0.4194336,0.01074219,-0.5522461
-82.5,-42.8125,54.9375,-0.5219727,-0.1777344,0.9477539,0.4194336,0.01074219,-0.5522461
-81.375,-44.6875,52.25,-0.4946289,-0.1469727,0.9536133,0.4194336,0.01074219,-0.5522461
-80.6875,-44.375,48.25,-0.4716797,-0.1298828,1.011719,0.4204102,0.015625,-0.5385742
-79.125,-44.75,44.0625,-0.4428711,-0.09863281,0.9628906,0.4204102,0.015625,-0.5385742
-78.5,-44.625,39.875,-0.3959961,-0.06396484,0.9726563,0.4204102,0.015625,-0.5385742
-77.375,-43.3125,35.9375,-0.3686523,-0.05566406,0.9716797,0.4169922,0.02734375,-0.5454102
-76.1875,-42,33.3125,-0.3569336,-0.03271484,1.004883,0.4169922,0.02734375,-0.5454102
-74.5,-40.25,34.4375,-0.3256836,-0.02294922,0.9887695,0.4169922,0.02734375,-0.5454102
-73.375,-38.8125,38.1875,-0.3139648,-0.01855469,0.9838867,0.4169922,0.02734375,-0.5454102
-73.875,-37.0625,42.9375,-0.284668,-0.03369141,0.9726563,0.4169922,0.02734375,-0.5454102
-75.75,-35.6875,49.125,-0.2646484,-0.03076172,0.9296875,0.4169922,0.02734375,-0.5454102
-78.6875,-35.375,55.6875,-0.2436523,-0.015625,0.9189453,0.4169922,0.02734375,-0.5454102
-83.125,-31.25,62.0625,-0.2158203,0.015625,0.9575195,0.402832,0.03515625,-0.5424805
-86.0625,-25.5,68,-0.2148438,0.006835938,0.9799805,0.402832,0.03515625,-0.5424805
-90.875,-21.4375,73.1875,-0.2055664,-0.01171875,0.9018555,0.402832,0.03515625,-0.5424805
-94.8125,-20.4375,79.5625,-0.2275391,-0.07177734,0.8505859,0.4077148,0.04003906,-0.5341797
-96.0625,-19.8125,83.1875,-0.2509766,-0.1357422,0.8999023,0.4077148,0.04003906,-0.5341797
-96.5625,-17.9375,82.0625,-0.3085938,-0.1508789,0.949707,0.4077148,0.04003906,-0.5341797
-95.375,-11.8125,79.375,-0.3369141,-0.1655273,0.9755859,0.4077148,0.04003906,-0.5341797
-93.5625,-7.9375,73.875,-0.3447266,-0.1879883,0.9975586,0.4077148,0.04003906,-0.5341797
-91.5,-2.875,67.75,-0.3666992,-0.1967773,1.004883,0.4077148,0.04003906,-0.5341797
-88.625,3.75,60.0625,-0.390625,-0.2075195,0.9897461,0.4077148,0.04003906,-0.5341797
-86.875,10.1875,52.1875,-0.3886719,-0.2436523,1.019531,0.4145508,0.05371094,-0.5410156
-84.5625,17.4375,44.375,-0.3969727,-0.2436523,1.032715,0.4145508,0.05371094,-0.5410156
-84.0625,25.5,38.375,-0.3857422,-0.2246094,1.032715,0.4145508,0.05371094,-0.5410156
-85.1875,32.3125,33.3125,-0.3828125,-0.2109375,0.9765625,0.4194336,0.05859375,-0.5356445
-88.375,38.5,30.125,-0.375,-0.171875,0.9648438,0.4194336,0.05859375,-0.5356445
-93.4375,42.75,28.375,-0.3608398,-0.1289063,0.9526367,0.4194336,0.05859375,-0.5356445
-97.3125,47.4375,27.625,-0.3505859,-0.1079102,0.9448242,0.4179688,0.05712891,-0.5229492
-101.3125,48.1875,27.25,-0.3369141,-0.04882813,0.9389648,0.4179688,0.05712891,-0.5229492
-103.8125,49.1875,27.5,-0.3046875,0.008789063,0.8808594,0.4179688,0.05712891,-0.5229492
-107.9375,47.6875,30,-0.2866211,0.01757813,0.8759766,0.4179688,0.05712891,-0.5229492
-113.875,47.75,34.875,-0.2578125,0.01269531,0.8637695,0.4238281,0.078125,-0.5327148
-119.875,48.375,42.1875,-0.2299805,-0.02392578,0.8579102,0.4238281,0.078125,-0.5327148
-123.4375,48.4375,50.75,-0.2246094,-0.06591797,0.831543,0.4238281,0.078125,-0.5327148
-125.6875,48.8125,58.5,-0.2416992,-0.125,0.8139648,0.4272461,0.08154297,-0.5229492
-123.375,52.125,60.125,-0.2666016,-0.2558594,0.831543,0.4272461,0.08154297,-0.5229492
-117.9375,59.5625,54.875,-0.3515625,-0.3408203,0.8789063,0.4272461,0.08154297,-0.5229492
-114.6875,72.875,43.4375,-0.4067383,-0.4438477,1.038574,0.4331055,0.09326172,-0.5214844
-110.8125,90.875,27.25,-0.4208984,-0.4638672,1.078613,0.4331055,0.09326172,-0.5214844
-105.625,101.6875,12.75,-0.4248047,-0.480957,1.008789,0.4331055,0.09326172,-0.5214844
-103.5625,104.625,1.9375,-0.3847656,-0.4589844,0.9169922,0.4331055,0.09326172,-0.5214844
-103.5,105.125,-6.625,-0.3666992,-0.3999023,0.8808594,0.4331055,0.09326172,-0.5214844
-102.5625,105.9375,-11.1875,-0.3349609,-0.375,0.8686523,0.4331055,0.09326172,-0.5214844
-100.125,108,-12.8125,-0.3676758,-0.3759766,0.8647461,0.4331055,0.09326172,-0.5214844
-95.6875,110,-10.75,-0.4047852,-0.4296875,0.8896484,0.4482422,0.1166992,-0.5078125
-89,113.375,-8.125,-0.5009766,-0.4389648,0.902832,0.4482422,0.1166992,-0.5078125
-81.0625,116.1875,-3.3125,-0.5756836,-0.4355469,0.8969727,0.4482422,0.1166992,-0.5078125
-75.1875,115.1875,0.25,-0.5966797,-0.409668,0.7958984,0.4624023,0.1142578,-0.503418
-73.3125,108.125,5.4375,-0.621582,-0.3525391,0.7387695,0.4624023,0.1142578,-0.503418
-75.125,98.25,8.5625,-0.6298828,-0.3115234,0.6577148,0.4624023,0.1142578,-0.503418
-76.375,86.4375,12.0625,-0.6606445,-0.3149414,0.6445313,0.4624023,0.1142578,-0.503418
-76.5625,78.9375,11.8125,-0.706543,-0.3598633,0.6938477,0.4624023,0.1142578,-0.503418
-76.8125,78,10.125,-0.7167969,-0.3925781,0.796875,0.4624023,0.1142578,-0.503418
-78,79.875,9.125,-0.7128906,-0.3969727,0.8056641,0.4624023,0.1142578,-0.503418
-79.25,78.9375,9.25,-0.7036133,-0.4125977,0.7607422,0.4785156,0.1259766,-0.4912109
-83.125,74,11.25,-0.6938477,-0.4389648,0.7368164,0.4785156,0.1259766,-0.4912109
-86,68.625,15,-0.690918,-0.4536133,0.7509766,0.4785156,0.1259766,-0.4912109
-88.0625,64.5625,20.1875,-0.6855469,-0.4609375,0.7265625,0.484375,0.1279297,-0.4785156
-90.5625,58.625,25.4375,-0.6625977,-0.4658203,0.7045898,0.484375,0.1279297,-0.4785156
-91.8125,53.1875,30.5625,-0.659668,-0.4638672,0.7036133,0.484375,0.1279297,-0.4785156
-93,49.125,34.625,-0.6396484,-0.480957,0.7529297,0.4926758,0.1362305,-0.4741211
-92.6875,47.3125,38.3125,-0.6435547,-0.5039063,0.7875977,0.4926758,0.1362305,-0.4741211
-91.5625,46.5625,40.875,-0.6425781,-0.5019531,0.7978516,0.4926758,0.1362305,-0.4741211
-86.625,42.125,41.6875,-0.6557617,-0.5117188,0.7919922,0.4926758,0.1362305,-0.4741211
-83.125,41.125,41.9375,-0.6469727,-0.4677734,0.8217773,0.4926758,0.1430664,-0.4731445
-79.25,40.4375,42.5,-0.6049805,-0.4506836,0.8129883,0.4926758,0.1430664,-0.4731445
-78.5625,41.625,42.625,-0.5649414,-0.4145508,0.7958984,0.4926758,0.1430664,-0.4731445
-79.3125,42.1875,42.5625,-0.5498047,-0.3725586,0.7587891,0.5087891,0.1503906,-0.4589844
-78.8125,41.75,40.625,-0.5405273,-0.3696289,0.7758789,0.5087891,0.1503906,-0.4589844
-75.6875,44.9375,37.6875,-0.5825195,-0.3969727,0.8168945,0.5087891,0.1503906,-0.4589844
-70,48.8125,33.9375,-0.6049805,-0.4257813,0.8388672,0.5087891,0.1503906,-0.4545898
-65,51.625,30.0625,-0.6376953,-0.4248047,0.8286133,0.5087891,0.1503906,-0.4545898
-60.875,49.75,27.875,-0.6625977,-0.4077148,0.7749023,0.5087891,0.1503906,-0.4545898
-57.875,45.625,26.5625,-0.6616211,-0.3969727,0.7358398,0.5087891,0.1503906,-0.4545898
-56.9375,42.375,25.25,-0.6586914,-0.3686523,0.7397461,0.512207,0.1547852,-0.4521484
-56.5,40.1875,24,-0.652832,-0.3618164,0.7207031,0.512207,0.1547852,-0.4521484
-56.0625,39,23.125,-0.6508789,-0.3637695,0.7265625,0.512207,0.1547852,-0.4521484
-55.75,38.75,21.625,-0.6816406,-0.3867188,0.706543,0.5219727,0.1538086,-0.4560547
-55.625,36.5625,19.75,-0.7119141,-0.4047852,0.699707,0.5219727,0.1538086,-0.4560547
-56.5625,32.3125,15.9375,-0.7167969,-0.4125977,0.6816406,0.5219727,0.1538086,-0.4560547
-58.1875,27.0625,13.0625,-0.7197266,-0.4145508,0.659668,0.5239258,0.1582031,-0.4536133
-61.625,23.25,10,-0.706543,-0.4189453,0.6538086,0.5239258,0.1582031,-0.4536133
-64,20.1875,6.625,-0.6889648,-0.4257813,0.6538086,0.5239258,0.1582031,-0.4536133
-65.6875,18.75,3.375,-0.6728516,-0.4829102,0.6757813,0.5239258,0.1582031,-0.4536133
-65.6875,18.4375,1.5625,-0.6767578,-0.565918,0.699707,0.5239258,0.1582031,-0.4536133
-64,17.8125,1.5,-0.6689453,-0.6015625,0.6767578,0.5239258,0.1582031,-0.4536133
-62,15,2,-0.6845703,-0.6679688,0.671875,0.5239258,0.1582031,-0.4536133
-60.375,12.875,1.6875,-0.6958008,-0.6748047,0.6787109,0.527832,0.1699219,-0.4477539
-59.6875,10.6875,0.375,-0.7128906,-0.671875,0.6557617,0.527832,0.1699219,-0.4477539
-60.5,6.0625,-0.5625,-0.6928711,-0.612793,0.6469727,0.527832,0.1699219,-0.4477539
-59.875,1.375,-1.9375,-0.6826172,-0.5405273,0.6518555,0.5253906,0.1689453,-0.4379883
-60.8125,-1.875,-3.5,-0.6616211,-0.5126953,0.6538086,0.5253906,0.1689453,-0.4379883
-63.4375,-5.125,-3.75,-0.6396484,-0.4897461,0.6396484,0.5253906,0.1689453,-0.4379883
-65.125,-7.25,-3.4375,-0.6259766,-0.4819336,0.6347656,0.527832,0.1733398,-0.4394531
-67.6875,-10.5625,-1.875,-0.605957,-0.4946289,0.6577148,0.527832,0.1733398,-0.4394531
-68.25,-10.8125,-0.8125,-0.605957,-0.5175781,0.6845703,0.527832,0.1733398,-0.4394531
-66.9375,-11.3125,0.6875,-0.605957,-0.5297852,0.7197266,0.527832,0.1733398,-0.4394531
-65.9375,-9.625,2.125,-0.6108398,-0.5195313,0.7416992,0.5239258,0.1748047,-0.4326172
-60.75,-4.25,1.375,-0.640625,-0.4257813,0.9956055,0.5239258,0.1748047,-0.4326172
-54.5,4.9375,-1.0625,-0.6508789,-0.4287109,0.7866211,0.5239258,0.1748047,-0.4326172
-54.75,-17.6875,5.875,-0.5917969,-0.6547852,0.515625,0.5161133,0.1791992,-0.4326172
-55.1875,-19.9375,9.625,-0.5488281,-0.6196289,0.6845703,0.5161133,0.1791992,-0.4326172
-54.375,-18.4375,7.625,-0.5498047,-0.5957031,0.7207031,0.5161133,0.1791992,-0.4326172
-52.375,-13.125,3.875,-0.5268555,-0.5629883,0.7319336,0.5180664,0.190918,-0.4267578
-51,-11.75,0.6875,-0.5336914,-0.5449219,0.6855469,0.5180664,0.190918,-0.4267578
-50.75,-10.75,-0.5625,-0.527832,-0.5419922,0.6835938,0.5180664,0.190918,-0.4267578
-51.8125,-11.75,-1.5625,-0.5537109,-0.5175781,0.6748047,0.5180664,0.190918,-0.4267578
-50.8125,-12.1875,-3.3125,-0.574707,-0.5009766,0.7119141,0.5229492,0.1943359,-0.4213867
-48.5625,-11.0625,-5.625,-0.5859375,-0.4916992,0.7636719,0.5229492,0.1943359,-0.4213867
-46.8125,-11.875,-7.125,-0.6157227,-0.4956055,0.6865234,0.5229492,0.1943359,-0.4213867
-45.75,-13.75,-8.5,-0.6137695,-0.496582,0.6699219,0.5219727,0.190918,-0.4282227
-45.75,-15.9375,-11.125,-0.6088867,-0.4926758,0.6635742,0.5219727,0.190918,-0.4282227
-46.5625,-17.75,-14.3125,-0.6025391,-0.480957,0.6796875,0.5219727,0.190918,-0.4282227
-45.0625,-16.5,-18.9375,-0.59375,-0.5,0.7075195,0.512207,0.2001953,-0.4243164
