Packet Number,Element 11, Element 12, Element 13, Element 21, Element 22, Element 23, Element 31, Element 32, Element 33
1632,0.9292833,0.3122953,-0.1972419,-0.3572018,0.8957404,-0.264681,0.09401894,0.3164188,0.943949
1635,0.9296901,0.315017,-0.1908945,-0.3598149,0.8875611,-0.2876955,0.0788016,0.3361543,0.9385045
1638,0.9300925,0.3176864,-0.1844003,-0.3620924,0.8773793,-0.3147932,0.06178347,0.3595568,0.9310756
1641,0.9317049,0.3178379,-0.1757982,-0.3609844,0.8638641,-0.3513248,0.04020141,0.3907915,0.9196009
1644,0.9322626,0.3192062,-0.1702759,-0.361003,0.8516549,-0.3799484,0.02373444,0.4156818,0.9092004
1647,0.9317431,0.320546,-0.1706016,-0.3629298,0.8372041,-0.4091102,0.01168975,0.443102,0.8963949
1650,0.9308141,0.3236793,-0.1697545,-0.3654907,0.8228135,-0.4351946,-0.001187211,0.467129,0.8841883
1653,0.9300649,0.3252533,-0.1708497,-0.367148,0.8057646,-0.4646997,-0.0134805,0.494928,0.8688294
1656,0.928852,0.3290753,-0.1701274,-0.3695737,0.7915674,-0.4866582,-0.02547985,0.5149081,0.8568666
1659,0.9273493,0.3348359,-0.1670575,-0.3724983,0.7835479,-0.4972904,-0.03561314,0.5233905,0.8513484
1662,0.9258559,0.341016,-0.1627852,-0.3754027,0.7808545,-0.4993388,-0.043171,0.5234258,0.850977
1665,0.9246845,0.3449587,-0.1611271,-0.3777199,0.7780184,-0.5020108,-0.04781313,0.5250626,0.8497194
1668,0.9246199,0.3453636,-0.1606292,-0.3770626,0.7703098,-0.5142434,-0.05386672,0.536047,0.8424676
1671,0.924184,0.3450535,-0.163775,-0.3774437,0.7594091,-0.5299381,-0.05848477,0.5515761,0.8320718
1674,0.9241988,0.3453783,-0.1630049,-0.3760614,0.7485651,-0.5461028,-0.06659231,0.5660074,0.8217064
1677,0.9246368,0.3445509,-0.1622686,-0.3732362,0.7350205,-0.5660735,-0.07577042,0.583977,0.808226
1680,0.9249251,0.3438361,-0.162143,-0.3704814,0.719716,-0.5871562,-0.08518861,0.6031465,0.7930682
1683,0.9255322,0.3438584,-0.158593,-0.3657082,0.7030446,-0.6099066,-0.09822354,0.6224868,0.7764422
1686,0.9251967,0.3453049,-0.1574033,-0.3631595,0.6852736,-0.6312807,-0.11012,0.6412213,0.7594136
1689,0.9242601,0.3498383,-0.1528279,-0.361283,0.6721746,-0.6462631,-0.1233606,0.6525294,0.7476547
1692,0.9242826,0.3523955,-0.1466937,-0.3565246,0.6597233,-0.6615553,-0.1363518,0.663764,0.7354084
1695,0.9243932,0.353092,-0.1443025,-0.3527285,0.6472841,-0.6757262,-0.1451888,0.6755363,0.7228906
1698,0.9241505,0.3533387,-0.1452495,-0.3508298,0.6344576,-0.6887538,-0.1512087,0.6874701,0.7102962
1701,0.9240152,0.3553347,-0.1411856,-0.3479663,0.6284326,-0.6956953,-0.158479,0.6919608,0.7043257
1704,0.9246209,0.3549715,-0.1380997,-0.3425061,0.6162527,-0.7091702,-0.1666309,0.7030135,0.69138
1707,0.9255153,0.3535263,-0.135796,-0.3346254,0.5954914,-0.7303532,-0.1773337,0.7213939,0.6694353
1710,0.9262906,0.3541373,-0.1287336,-0.325271,0.5790167,-0.7476218,-0.1902219,0.7343884,0.6515284
1713,0.9275404,0.3527527,-0.1234283,-0.3159501,0.5637528,-0.7631242,-0.199611,0.7468256,0.6343557
1716,0.9275889,0.3532748,-0.1215544,-0.3105719,0.548295,-0.7764777,-0.2076623,0.7580036,0.6183096
1719,0.927194,0.3559311,-0.1167235,-0.3052082,0.5372056,-0.7862939,-0.2171619,0.7646719,0.6067269
1723,0.9274148,0.3565347,-0.1130689,-0.2978372,0.5210685,-0.7998627,-0.2262622,0.7754808,0.589436
1726,0.9274302,0.356682,-0.112476,-0.2909653,0.4991811,-0.8161845,-0.2349724,0.789681,0.5667378
1729,0.9265079,0.3594075,-0.1113972,-0.2849486,0.4768336,-0.8315251,-0.2457385,0.802157,0.5442027
1732,0.9241992,0.3652582,-0.1115447,-0.2832119,0.459527,-0.8417992,-0.2562162,0.809581,0.5281399
1735,0.9215603,0.373122,-0.1072682,-0.2802768,0.4482099,-0.8488538,-0.2686473,0.8123348,0.51763
1738,0.9196403,0.3785523,-0.1046892,-0.273093,0.4247377,-0.8631443,-0.2822798,0.8223722,0.4939859
1741,0.9177333,0.3848533,-0.09825151,-0.2613013,0.3986828,-0.8790753,-0.2991439,0.8324301,0.4664472
1744,0.9143236,0.3957599,-0.08594322,-0.2495884,0.3835334,-0.8891612,-0.3189323,0.8344316,0.4494508
1747,0.9100768,0.4080507,-0.07249147,-0.2359882,0.366434,-0.9000199,-0.3406904,0.8361943,0.4297782
1750,0.9049652,0.421243,-0.05993425,-0.2273764,0.3597244,-0.9049299,-0.3596356,0.8325579,0.4213189
1753,0.9009315,0.4311868,-0.04899619,-0.2209368,0.3585692,-0.9069813,-0.3735098,0.827953,0.4183113
1756,0.8989397,0.436361,-0.03868587,-0.2135868,0.3594731,-0.9083831,-0.3824764,0.8248444,0.4163456
1759,0.8995771,0.4350545,-0.03857887,-0.2082213,0.3495416,-0.9134902,-0.3839331,0.829788,0.4050273
1762,0.9004268,0.4330435,-0.04128645,-0.2038187,0.336135,-0.919495,-0.3843036,0.836353,0.3909273
1765,0.9017239,0.4304348,-0.04025146,-0.1975246,0.3273894,-0.9240132,-0.3845495,0.8411553,0.3802363
1768,0.9042648,0.4251134,-0.03979434,-0.186462,0.3093365,-0.9324927,-0.3841053,0.8506406,0.3589896
1771,0.9069631,0.4189798,-0.04328467,-0.175838,0.2832358,-0.9427928,-0.3827514,0.8626896,0.330557
1774,0.9086602,0.4141639,-0.05296164,-0.1693166,0.2495516,-0.9534442,-0.3816656,0.8753241,0.2968825
1777,0.9087385,0.4124782,-0.06368636,-0.1663822,0.2180827,-0.9616428,-0.3827678,0.8844782,0.2668092
1780,0.9079067,0.4138399,-0.06664968,-0.1610065,0.1974898,-0.9669927,-0.3870175,0.88867,0.2459332
1783,0.9058554,0.4176929,-0.07041863,-0.1614458,0.1867579,-0.9690494,-0.3916138,0.8891873,0.2366104
1786,0.9037268,0.422504,-0.06905378,-0.1610914,0.1861618,-0.9692231,-0.3966455,0.8870368,0.2363011
1789,0.9026526,0.4252712,-0.06605041,-0.1608666,0.1910534,-0.968308,-0.3991744,0.8846711,0.2408668
1792,0.9035066,0.4234898,-0.06582101,-0.1591734,0.188987,-0.9689932,-0.3979194,0.8859686,0.2381593
1795,0.9054723,0.4184444,-0.07088165,-0.1553837,0.1714384,-0.9728642,-0.3949378,0.8919154,0.2202522
1798,0.9074246,0.4133712,-0.0755308,-0.1502617,0.151336,-0.9769948,-0.392431,0.8978985,0.1994398
1801,0.9093196,0.4086456,-0.07839788,-0.1442617,0.1328901,-0.9805756,-0.3902897,0.9029667,0.1797915
1804,0.9113647,0.4026699,-0.08526972,-0.140583,0.1098181,-0.9839594,-0.3868467,0.9087335,0.1566929
1807,0.9134386,0.3974108,-0.08772027,-0.1336127,0.08924378,-0.9870073,-0.3844188,0.913291,0.1346178
1810,0.9155123,0.3926757,-0.08742579,-0.1239532,0.06859761,-0.9899142,-0.382718,0.9171152,0.1114753
1813,0.9174814,0.3883757,-0.08597589,-0.1156225,0.0535731,-0.9918474,-0.3806034,0.9199424,0.09405729
1816,0.9193664,0.3836275,-0.08715216,-0.1102039,0.03847856,-0.9931639,-0.3776515,0.922686,0.07765315
1820,0.9201104,0.3807434,-0.09182148,-0.1102556,0.02683932,-0.9935408,-0.3758196,0.9242911,0.06667421
1823,0.9204422,0.3783447,-0.09819108,-0.1146569,0.02118106,-0.9931793,-0.3736844,0.9254224,0.0628758
1826,0.9210087,0.3753089,-0.1043371,-0.1186208,0.01508703,-0.992825,-0.3710419,0.926777,0.05841473
1829,0.9213306,0.3727154,-0.110603,-0.1221192,0.007351189,-0.9924882,-0.3691026,0.9279166,0.05228857
1832,0.9216707,0.3711228,-0.1130971,-0.1232015,0.003547042,-0.9923753,-0.367892,0.928577,0.04899208
1835,0.9234377,0.3661322,-0.1149341,-0.1206401,-0.007341295,-0.9926691,-0.3642919,0.9305338,0.03739101
1838,0.9247757,0.3623936,-0.1160204,-0.1168492,-0.01971244,-0.992954,-0.3621272,0.9318166,0.02411582
1841,0.9254465,0.3603205,-0.1171231,-0.1128196,-0.03303302,-0.9930662,-0.361691,0.9322435,0.01008092
1844,0.9262384,0.3584446,-0.1166211,-0.1071708,-0.04619561,-0.993167,-0.3613827,0.9324075,-0.004373356
1847,0.9268197,0.3567099,-0.1173161,-0.1021573,-0.06111545,-0.992889,-0.3613432,0.9322139,-0.0202025
1850,0.9267252,0.356548,-0.1185501,-0.0974879,-0.07654347,-0.9922889,-0.3628728,0.9311363,-0.03617565
1853,0.9255093,0.3581406,-0.1231591,-0.09853358,-0.08629111,-0.9913855,-0.3656829,0.9296716,-0.04457433
1856,0.9246803,0.360287,-0.1231254,-0.09655061,-0.09092561,-0.9911663,-0.3682996,0.9283996,-0.04929118
1859,0.9240044,0.3629264,-0.1204149,-0.09347029,-0.09098039,-0.9914563,-0.3707811,0.9273655,-0.05014347
1862,0.9231194,0.3654456,-0.1195829,-0.09272942,-0.09023882,-0.9915938,-0.3731645,0.9264483,-0.04941365
1865,0.922843,0.3659125,-0.1202872,-0.09285241,-0.09174288,-0.9914443,-0.3738173,0.9261163,-0.05068841
1868,0.9227781,0.3657031,-0.1214163,-0.0928904,-0.09468409,-0.9911641,-0.373968,0.925903,-0.05340209
1871,0.9226883,0.3652082,-0.1235697,-0.09316396,-0.09980942,-0.9906355,-0.3741216,0.9255599,-0.05806873
1874,0.9226593,0.3654775,-0.1229874,-0.0916207,-0.102033,-0.9905528,-0.3745736,0.925211,-0.06065641
1877,0.9225567,0.3660577,-0.1220286,-0.0896894,-0.1041551,-0.9905087,-0.3752933,0.9247451,-0.06325749
1880,0.9228432,0.3652067,-0.1224108,-0.08828161,-0.1087966,-0.9901361,-0.3749222,0.9245471,-0.06816121
1883,0.9230194,0.3649317,-0.1219005,-0.08581802,-0.1135757,-0.989816,-0.3750601,0.9240808,-0.07351485
1886,0.922915,0.3656445,-0.1205503,-0.08239985,-0.1182662,-0.9895572,-0.3760831,0.9232104,-0.07902054
1889,0.9225432,0.3659176,-0.1225491,-0.08332656,-0.1211863,-0.9891262,-0.37679,0.9227232,-0.0813089
1892,0.9226215,0.3653975,-0.123508,-0.08242682,-0.1260294,-0.9885961,-0.3767962,0.9222805,-0.08615886
1895,0.9222991,0.3669452,-0.1213088,-0.07953283,-0.1269582,-0.9887144,-0.3782052,0.9215384,-0.08790924
1898,0.9225159,0.3673737,-0.118326,-0.07575583,-0.1282614,-0.9888428,-0.3784515,0.9211871,-0.09049247
1901,0.9229733,0.3669637,-0.1160074,-0.07258852,-0.1300308,-0.9888492,-0.3779564,0.9211023,-0.09337764
1904,0.9234762,0.3661095,-0.1146997,-0.06993089,-0.1333283,-0.9886017,-0.3772292,0.920971,-0.09752309
1907,0.9240819,0.3653452,-0.1122314,-0.06623641,-0.1361182,-0.9884759,-0.3764116,0.9208664,-0.1015852
1910,0.924679,0.3650446,-0.1082195,-0.06173563,-0.1367209,-0.9886841,-0.3757097,0.9208962,-0.1038867
1913,0.9250222,0.3653671,-0.1041181,-0.05791156,-0.1352492,-0.9891177,-0.375473,0.9209856,-0.1039496
1917,0.9250464,0.3662454,-0.1007633,-0.05561741,-0.1318188,-0.9897123,-0.3757601,0.9211341,-0.1015689
1920,0.9251392,0.3665132,-0.09892214,-0.05485218,-0.1287873,-0.9901541,-0.3756444,0.9214565,-0.09904213
1923,0.9253082,0.3662016,-0.09849413,-0.05512705,-0.1270751,-0.99036,-0.3751876,0.921818,-0.09739604
1926,0.9254853,0.3658098,-0.09828638,-0.05543103,-0.1258892,-0.9904945,-0.3747057,0.9221362,-0.09623142
1929,0.9256751,0.3655954,-0.09729253,-0.05534438,-0.123541,-0.990795,-0.3742497,0.9225388,-0.09412514
1932,0.925889,0.3648199,-0.09816292,-0.05677537,-0.1225158,-0.9908412,-0.3735051,0.9229823,-0.09272325
1935,0.9262115,0.3642929,-0.09707242,-0.0555077,-0.1229059,-0.9908648,-0.3728958,0.9231386,-0.09361582
1938,0.9266853,0.3636965,-0.09475981,-0.05284041,-0.123548,-0.9909308,-0.3721054,0.923288,-0.09527227
1941,0.9270139,0.3633949,-0.09267846,-0.05053225,-0.1238368,-0.9910151,-0.3716069,0.923368,-0.09643528
1944,0.9274053,0.3630782,-0.08996194,-0.04699216,-0.1255091,-0.9909788,-0.3710939,0.9232668,-0.09933605
1947,0.9278808,0.3628059,-0.08607588,-0.04217374,-0.1272492,-0.9909738,-0.3704842,0.9231357,-0.1027712
1950,0.9281312,0.3628523,-0.08313183,-0.03835072,-0.128928,-0.9909121,-0.3702728,0.9228845,-0.1057465
1953,0.9282296,0.363244,-0.08027284,-0.03494539,-0.1296873,-0.990939,-0.370363,0.922624,-0.1076859
1956,0.9282285,0.3637573,-0.07792699,-0.03186931,-0.13095,-0.9908766,-0.3706431,0.9222434,-0.1099588
1959,0.9278687,0.3650081,-0.07634565,-0.03005743,-0.1308601,-0.990945,-0.3716936,0.9217617,-0.1104498
1962,0.9273886,0.3666008,-0.07452521,-0.02857157,-0.1292216,-0.991204,-0.3730065,0.9213607,-0.1093643
1965,0.9269559,0.3679697,-0.0731515,-0.02774204,-0.1272199,-0.9914865,-0.3741433,0.9210936,-0.107719
1968,0.9265841,0.3690234,-0.07255132,-0.02765892,-0.1255237,-0.991705,-0.3750693,0.9209048,-0.1061015
1971,0.926118,0.3702672,-0.07216374,-0.02761612,-0.1242377,-0.9918681,-0.3762217,0.9205798,-0.1048334
1974,0.9258571,0.3709219,-0.07215018,-0.02762212,-0.1239925,-0.9918987,-0.376863,0.9203493,-0.1045536
1977,0.9258244,0.3711041,-0.07163168,-0.02678578,-0.1246238,-0.9918424,-0.3770038,0.9201906,-0.1054394
1980,0.9257454,0.3715009,-0.07058624,-0.02563213,-0.1245868,-0.9918776,-0.3772775,0.9200354,-0.1058133
1983,0.92549,0.3723954,-0.06921063,-0.02412422,-0.1244,-0.9919389,-0.3780033,0.9196991,-0.1061472
1986,0.9250476,0.3737745,-0.06767296,-0.02252637,-0.1238623,-0.9920437,-0.3791828,0.919212,-0.1061587
1989,0.9244623,0.3755378,-0.06588557,-0.02092065,-0.122581,-0.992238,-0.3806992,0.9186649,-0.105465
1992,0.9237607,0.3775638,-0.06412289,-0.01963004,-0.1205346,-0.992515,-0.3824668,0.9181051,-0.1039335
1995,0.9229163,0.3798712,-0.06263565,-0.01899303,-0.1175686,-0.9928831,-0.3845316,0.9175377,-0.1012911
1998,0.9219837,0.3823457,-0.06130321,-0.01887797,-0.1137431,-0.9933309,-0.3867686,0.916992,-0.09765132
2001,0.921079,0.3846726,-0.06033549,-0.01915948,-0.1099919,-0.9937478,-0.3889039,0.9164762,-0.09394113
2004,0.9202941,0.3866537,-0.05964556,-0.01984072,-0.1061352,-0.9941537,-0.3907237,0.9160973,-0.09000412
2007,0.9198455,0.3877553,-0.05941574,-0.02099811,-0.1025753,-0.9945036,-0.3917187,0.9160373,-0.0862113
2010,0.9195135,0.3884799,-0.0598184,-0.02253631,-0.09982981,-0.9947492,-0.3924117,0.9160335,-0.08303996
2015,0.9190776,0.3894487,-0.06021807,-0.02373886,-0.09781617,-0.9949214,-0.3933611,0.9158394,-0.08065557
2018,0.9186686,0.3903459,-0.06064788,-0.02465365,-0.09657419,-0.9950204,-0.3942592,0.9155892,-0.07909621
2021,0.9182147,0.3913146,-0.06127484,-0.0257081,-0.0954958,-0.9950978,-0.3952478,0.9152887,-0.07762569
2024,0.9178962,0.3920085,-0.06160952,-0.02646537,-0.09443686,-0.9951789,-0.3959369,0.9151016,-0.0763086
2027,0.9178586,0.3921199,-0.06146336,-0.02678142,-0.093317,-0.9952762,-0.3960032,0.9151689,-0.07515028
2030,0.9180297,0.3918328,-0.06073277,-0.02676055,-0.09159178,-0.995437,-0.3956075,0.915466,-0.07359831
2033,0.9181302,0.3916404,-0.06045325,-0.02721458,-0.0898773,-0.9955809,-0.3953431,0.9157182,-0.07186074
2036,0.9182503,0.391401,-0.06018206,-0.02757561,-0.08840582,-0.9957028,-0.3950395,0.9159638,-0.07038554
2039,0.9184427,0.3910134,-0.05976066,-0.02792029,-0.08661975,-0.9958501,-0.3945673,0.9162998,-0.06863808
2042,0.9185211,0.3908521,-0.05961012,-0.02849733,-0.08492999,-0.9959792,-0.3943433,0.9165268,-0.06687175
2045,0.9184131,0.3910324,-0.06009299,-0.02953705,-0.08369794,-0.9960533,-0.3945188,0.9165633,-0.06531933
2048,0.9180968,0.3916213,-0.06107871,-0.03099475,-0.08269192,-0.996093,-0.395142,0.9164031,-0.06378101
2051,0.9177181,0.3923478,-0.0621,-0.03267051,-0.08125222,-0.9961579,-0.3958861,0.9162211,-0.06174845
2054,0.9174202,0.3929191,-0.06288687,-0.03407494,-0.07988466,-0.9962215,-0.3964582,0.9160966,-0.0598991
2057,0.9171711,0.3933628,-0.06374113,-0.03532984,-0.07905725,-0.9962438,-0.3969245,0.915978,-0.05861158
2060,0.9168645,0.3938872,-0.06490163,-0.03669359,-0.07873643,-0.9962199,-0.3975084,0.9157802,-0.05773752
2063,0.9165359,0.3944159,-0.0663176,-0.03831144,-0.07847163,-0.9961799,-0.3981132,0.9155754,-0.05681143
2066,0.916237,0.3948572,-0.0678051,-0.0400257,-0.07818025,-0.9961354,-0.3986323,0.9154101,-0.0558272
2069,0.9158744,0.3954191,-0.06941394,-0.0418704,-0.07787691,-0.9960834,-0.3992761,0.9151935,-0.05476909
2072,0.9153016,0.3964144,-0.07126675,-0.04405269,-0.07734919,-0.9960304,-0.4003532,0.9148076,-0.05333469
2075,0.9146206,0.3976872,-0.07289811,-0.04611982,-0.07650366,-0.9960021,-0.4016742,0.9143261,-0.05163055
2078,0.9136997,0.399442,-0.07482694,-0.04872223,-0.07512696,-0.995983,-0.4034589,0.9136751,-0.04918177
2081,0.9124699,0.4018752,-0.07677788,-0.0516316,-0.073052,-0.9959907,-0.4058727,0.9127758,-0.0459083
2084,0.9111298,0.4045644,-0.07855,-0.05454197,-0.07055053,-0.996016,-0.4084943,0.9117841,-0.04221495
2087,0.9099064,0.4069454,-0.08041082,-0.05770375,-0.06778926,-0.9960296,-0.4107806,0.9109337,-0.03819961
2090,0.9086,0.4095023,-0.08218174,-0.06078325,-0.06502497,-0.9960307,-0.4132207,0.9099888,-0.03419081
2093,0.907362,0.4121178,-0.0827841,-0.06300638,-0.06137477,-0.9961242,-0.4156013,0.9090611,-0.02972308
2096,0.9061241,0.414753,-0.08318002,-0.06509972,-0.05756902,-0.9962167,-0.4179725,0.908111,-0.02516439
2099,0.904949,0.4171704,-0.08388197,-0.06747507,-0.05395119,-0.9962612,-0.4201362,0.9072255,-0.02067446
2102,0.9040608,0.4188947,-0.08485893,-0.07017141,-0.05037672,-0.996262,-0.4216038,0.9066362,-0.0161492
2105,0.903696,0.419587,-0.08532403,-0.07264628,-0.04613427,-0.9962901,-0.4219668,0.9065419,-0.01120992
2108,0.9036678,0.4196145,-0.08548751,-0.07501101,-0.04143803,-0.9963213,-0.4216133,0.906756,-0.00597051
2112,0.9037207,0.4194331,-0.08581683,-0.0773016,-0.03729111,-0.9963101,-0.4210857,0.9070199,-0.001277899
2115,0.903325,0.4201218,-0.08661003,-0.08011308,-0.03312333,-0.9962352,-0.4214089,0.906863,0.003736106
2118,0.902998,0.420869,-0.08639303,-0.08225497,-0.02801391,-0.9962175,-0.4216973,0.9066887,0.009322056
2121,0.9025912,0.421649,-0.08684053,-0.08499255,-0.02321665,-0.9961111,-0.4220254,0.9064619,0.01488188
2124,0.9021325,0.4225272,-0.08733693,-0.08801001,-0.01795672,-0.9959577,-0.4223875,0.9061723,0.02098727
2127,0.901687,0.4234219,-0.08760334,-0.09091774,-0.01240939,-0.9957811,-0.4227226,0.9058475,0.02730718
2130,0.9013361,0.4242209,-0.08734945,-0.09342433,-0.006503324,-0.9956052,-0.4229246,0.9055354,0.03377087
2133,0.9012334,0.424536,-0.0868753,-0.09591317,-8.158275E-05,-0.9953897,-0.4225859,0.905411,0.04064507
2136,0.90126,0.4246108,-0.08623397,-0.09839553,0.006750687,-0.9951245,-0.4219584,0.9053509,0.04786392
2139,0.9013587,0.4246157,-0.08517213,-0.1008801,0.01460298,-0.9947915,-0.4211603,0.905256,0.05599779
2142,0.9015806,0.4243446,-0.08416852,-0.1038125,0.02334102,-0.994323,-0.419971,0.9051999,0.06509608
2145,0.9018015,0.4240765,-0.0831451,-0.107175,0.03308405,-0.9936895,-0.4186496,0.9050218,0.07528564
2148,0.902075,0.4237562,-0.08180156,-0.1107717,0.04414436,-0.992865,-0.4171216,0.9047,0.08676169
2151,0.9023783,0.4233649,-0.08047219,-0.1149252,0.05644347,-0.9917694,-0.4153382,0.9041993,0.09958866
2154,0.9026239,0.4231572,-0.07879361,-0.1193274,0.07012177,-0.9903757,-0.4135594,0.9033388,0.1137878
2157,0.9028799,0.4229983,-0.07668474,-0.1235552,0.08447938,-0.9887353,-0.4117551,0.9021839,0.1285384
2160,0.903181,0.4227486,-0.07448561,-0.1276924,0.09892868,-0.9868678,-0.4098282,0.9008313,0.1433323
2163,0.9034681,0.4224726,-0.07254228,-0.1323964,0.1140664,-0.9846117,-0.4076968,0.8991695,0.1589892
2166,0.9035981,0.4225083,-0.07069235,-0.1378063,0.1304436,-0.9818319,-0.4056107,0.8969232,0.1760929
2169,0.9037377,0.42253,-0.06874909,-0.1436157,0.1479641,-0.9785096,-0.4032772,0.8941895,0.1944027
2172,0.9039751,0.4223396,-0.06676988,-0.1495978,0.1661043,-0.9746947,-0.4005615,0.8910884,0.2133353
2175,0.9045657,0.4213453,-0.06503004,-0.1557445,0.18459,-0.9703969,-0.3968683,0.8879158,0.232596
2178,0.9056538,0.4192223,-0.06359228,-0.1615944,0.2025862,-0.9658396,-0.3920186,0.8849924,0.2512169
2181,0.9070833,0.4163779,-0.06188103,-0.1665506,0.2199838,-0.9611805,-0.3866015,0.8821772,0.2688917
2184,0.9086197,0.4133192,-0.05981202,-0.1712472,0.2381137,-0.9560211,-0.3808998,0.8789022,0.2871346
2187,0.9100173,0.4105401,-0.05766592,-0.1761399,0.2569645,-0.9502336,-0.3752909,0.8748863,0.3061546
2190,0.9110165,0.408651,-0.05525606,-0.1812211,0.2763834,-0.9438067,-0.3704157,0.8698371,0.325846
2193,0.9113918,0.4080891,-0.05318241,-0.1873594,0.296386,-0.9365105,-0.3664172,0.8634921,0.3465831
2196,0.9111251,0.4089932,-0.05074914,-0.1950905,0.3195501,-0.9272687,-0.3630297,0.8547586,0.3709408
2199,0.9110221,0.4094451,-0.04892291,-0.203844,0.3440401,-0.916561,-0.35845,0.84498,0.396891
2202,0.9113788,0.4087512,-0.04807717,-0.2127123,0.3678026,-0.9052485,-0.3523385,0.8352508,0.4221539
2205,0.9125876,0.4060131,-0.04834726,-0.2200715,0.3880797,-0.8949653,-0.344605,0.827374,0.4435086
2209,0.9145227,0.4014241,-0.05006891,-0.2262433,0.4049278,-0.8859161,-0.3353538,0.8215182,0.4611352
2212,0.9166697,0.395895,-0.05462406,-0.2335521,0.41976,-0.8770718,-0.3242993,0.8167427,0.4772434
2215,0.9187458,0.3901171,-0.0609475,-0.2416792,0.4335414,-0.8681203,-0.3122453,0.8123117,0.4925976
2218,0.9205213,0.3849011,-0.06702057,-0.2501229,0.4488054,-0.8579116,-0.300132,0.8064893,0.5094075
2221,0.9227278,0.3787454,-0.07159227,-0.2560768,0.4635288,-0.8482722,-0.2880941,0.8010574,0.5246988
2224,0.9248744,0.3728809,-0.07461438,-0.2601545,0.4773205,-0.839336,-0.2773574,0.7956915,0.5384681
2227,0.9268316,0.3675495,-0.0767496,-0.263087,0.4898556,-0.8311598,-0.2678962,0.7905371,0.5507112
2230,0.9284657,0.3629584,-0.07881889,-0.2657856,0.5010427,-0.8235982,-0.2594403,0.7856317,0.5616701
2233,0.9296618,0.3593732,-0.08111776,-0.2685893,0.510422,-0.8169022,-0.2521684,0.78123,0.5710436
2236,0.9305901,0.3566096,-0.08265278,-0.2709428,0.5191645,-0.8105912,-0.2461542,0.7767224,0.5797502
2239,0.9313762,0.3542604,-0.08389314,-0.2732766,0.5280586,-0.8040361,-0.2405376,0.7717861,0.5886323
2242,0.9320177,0.3523635,-0.08475268,-0.2757435,0.537712,-0.796763,-0.2351776,0.7659672,0.5983191
2245,0.9323832,0.35127,-0.08526836,-0.2788362,0.548824,-0.7880625,-0.2300254,0.7585522,0.6096611
2248,0.9325645,0.3507419,-0.08546189,-0.2823968,0.5612909,-0.7779491,-0.2248903,0.7496218,0.6224883
2251,0.9327351,0.3502656,-0.08555455,-0.2862625,0.575112,-0.7663552,-0.2192244,0.7392973,0.636695
2254,0.9332337,0.3488302,-0.08597822,-0.2898074,0.5894855,-0.7540017,-0.2123356,0.728577,0.6512213
2257,0.9339108,0.3466181,-0.08755869,-0.2934422,0.603313,-0.7415558,-0.2042113,0.7182404,0.665153
2260,0.9345546,0.3443645,-0.08955994,-0.2972039,0.6170725,-0.728623,-0.1956469,0.7075555,0.6790344
2263,0.9350637,0.3424045,-0.09173434,-0.3012465,0.6311763,-0.7147496,-0.1868329,0.695971,0.6933382
2266,0.9351873,0.3415921,-0.0934867,-0.3056305,0.6450642,-0.7003444,-0.1789272,0.6835254,0.7076568
2269,0.9350477,0.3417816,-0.09418539,-0.3098269,0.6586713,-0.6856817,-0.1723162,0.6703264,0.7217822
2272,0.9348868,0.3421556,-0.09442536,-0.3135315,0.6713435,-0.6715622,-0.1663869,0.6574399,0.7349068
2275,0.9347115,0.342471,-0.09501713,-0.3168796,0.6819848,-0.6591542,-0.160941,0.646228,0.745981
2278,0.9345378,0.3427202,-0.09582417,-0.3199649,0.691366,-0.6477929,-0.1557622,0.6360473,0.755766
2281,0.9344991,0.3427195,-0.09620225,-0.3223996,0.70032,-0.6368756,-0.1508973,0.6261753,0.764941
2284,0.9344998,0.3427464,-0.0960976,-0.3244538,0.7091047,-0.6260191,-0.1464225,0.6161941,0.7738637
2287,0.9344763,0.3430818,-0.09512489,-0.3261539,0.7178202,-0.6151077,-0.1427497,0.6058289,0.7826836
2290,0.9344277,0.3437087,-0.09332229,-0.3275593,0.7265119,-0.6040573,-0.13982,0.5950165,0.7914579
2293,0.9343657,0.3445344,-0.09086513,-0.3288639,0.7357135,-0.5920928,-0.1371456,0.5831136,0.8007306
2296,0.9344156,0.345134,-0.08803499,-0.3300644,0.7461224,-0.5782377,-0.1338846,0.5693715,0.8111048
2299,0.9345773,0.3453576,-0.08540019,-0.3314142,0.75789,-0.5619317,-0.1293434,0.5534714,0.8227633
2302,0.9349,0.3448469,-0.08392023,-0.3329702,0.7703823,-0.5437296,-0.1228528,0.5362757,0.8350542
2306,0.9354319,0.3435719,-0.08321863,-0.3341898,0.7827115,-0.5250521,-0.115257,0.5189614,0.8469916
2309,0.9360729,0.341739,-0.08355689,-0.3353497,0.7949643,-0.5055416,-0.1063385,0.5012446,0.8587466
2312,0.936736,0.339652,-0.0846277,-0.3365151,0.8072894,-0.4848104,-0.09634778,0.4826179,0.8705152
2315,0.9374657,0.3371631,-0.08648308,-0.3374596,0.8194671,-0.463244,-0.08531873,0.4634598,0.8820012
2318,0.93817,0.3345716,-0.08887391,-0.3381122,0.8305231,-0.4426185,-0.07427574,0.4453008,0.8922948
2321,0.9387473,0.332425,-0.09081255,-0.3384773,0.8399807,-0.4241053,-0.06470239,0.4288657,0.9010481
2324,0.9393299,0.3302789,-0.09260181,-0.3382359,0.8469446,-0.410221,-0.05705873,0.4166541,0.9072726
