Packet Number,Roll | Phi | X (degrees), Pitch | Theta | Y (degrees), Yaw | Psi | Z (degrees)
6888,-88.14857,0.7108553,6.905904
6893,-88.20657,0.7004144,6.845982
6898,-88.24277,0.6838766,6.771148
6903,-88.26601,0.6736417,6.718862
6908,-88.25995,0.6539078,6.688826
6913,-88.23104,0.6397943,6.691242
6918,-88.20422,0.6276322,6.735787
6923,-88.20341,0.634072,6.797906
6928,-88.21447,0.6513484,6.845169
6933,-88.22614,0.6618153,6.855288
6938,-88.25833,0.6639587,6.840173
6943,-88.32251,0.6733766,6.795207
6948,-88.39863,0.6910673,6.738078
6953,-88.47955,0.7140164,6.6708
6958,-88.54305,0.7384501,6.596361
6963,-88.60709,0.75555,6.509457
6968,-88.6608,0.7819926,6.412835
6973,-88.71206,0.810805,6.303751
6978,-88.74296,0.8535436,6.170249
6983,-88.77386,0.8987066,6.034281
6988,-88.82661,0.9522379,5.910673
6993,-88.8968,1.003918,5.799066
6998,-88.96974,1.048032,5.704717
7003,-89.03074,1.084011,5.61295
7008,-89.07515,1.106708,5.518607
7013,-89.09799,1.113351,5.434097
7018,-89.09673,1.103991,5.354869
7023,-89.06675,1.070928,5.288074
7028,-89.00776,1.016561,5.246044
7033,-88.94134,0.9567419,5.228787
7038,-88.87459,0.9017823,5.221393
7043,-88.81765,0.8471767,5.223748
7049,-88.78463,0.8109612,5.22855
7054,-88.75194,0.7700245,5.213511
7059,-88.69921,0.735752,5.186301
7064,-88.6539,0.7045019,5.141643
7069,-88.63068,0.6793876,5.08197
7074,-88.61951,0.6624158,5.010076
7079,-88.61813,0.6484461,4.930744
7084,-88.6191,0.6370109,4.853795
7089,-88.61027,0.6200619,4.791866
7094,-88.60846,0.6079302,4.764445
7099,-88.61407,0.5934349,4.754357
7104,-88.5943,0.5898652,4.776654
7109,-88.56212,0.5829003,4.831194
7114,-88.498,0.5668367,4.908117
7119,-88.41214,0.5398263,4.984868
7124,-88.29713,0.5018998,5.037056
7129,-88.17481,0.4692477,5.039543
7134,-88.07684,0.4509945,4.985279
7139,-87.99557,0.4516912,4.884196
7144,-87.91743,0.4438336,4.72353
7149,-87.84931,0.4370415,4.537923
7154,-87.79785,0.4434568,4.355258
7159,-87.78057,0.4632033,4.194775
7164,-87.78246,0.4924391,4.093904
7169,-87.77925,0.5233427,4.025219
7174,-87.783,0.5553964,4.038181
7179,-87.77983,0.5666594,4.09041
7184,-87.80645,0.571057,4.169548
7189,-87.83829,0.5655099,4.263298
7194,-87.87093,0.5403428,4.351739
7199,-87.88393,0.5178044,4.393372
7204,-87.90198,0.4984214,4.407669
7211,-87.93206,0.4869866,4.41969
7216,-87.94984,0.4725728,4.434279
7221,-87.96965,0.4676915,4.473654
7226,-87.9802,0.4476987,4.507857
7231,-87.99036,0.4375944,4.542239
7236,-88.00259,0.4376585,4.567004
7241,-88.01725,0.4403328,4.589235
7246,-88.04832,0.4633122,4.621733
7251,-88.08916,0.4862125,4.68383
7256,-88.13255,0.5066579,4.75317
7261,-88.16594,0.526598,4.832622
7266,-88.18751,0.5337318,4.90934
7271,-88.19943,0.5356025,4.981077
7276,-88.197,0.5271097,5.042833
7281,-88.19426,0.5260645,5.102237
7286,-88.19662,0.5229656,5.149231
7291,-88.17914,0.5215604,5.188931
7296,-88.14445,0.5195049,5.218703
7301,-88.10728,0.5174928,5.238716
7306,-88.04041,0.5168726,5.241591
7311,-87.96126,0.5156744,5.244398
7316,-87.88372,0.5318364,5.2501
7321,-87.85493,0.565269,5.246031
7326,-87.87551,0.60626,5.221869
7331,-87.91335,0.6535028,5.167948
7336,-87.95843,0.7032996,5.126464
7341,-88.00146,0.7402242,5.107078
7346,-88.01543,0.7579589,5.119648
7351,-88.01743,0.7624156,5.154414
7356,-88.00486,0.7613475,5.18424
7361,-87.956,0.7467114,5.186774
7366,-87.87778,0.7287677,5.162245
7372,-87.80444,0.7137899,5.12536
7377,-87.72896,0.6940942,5.073442
7382,-87.65819,0.6825543,4.999395
7387,-87.60469,0.6720729,4.915477
7392,-87.57774,0.6716312,4.880924
7397,-87.56754,0.6785659,4.883602
7402,-87.55928,0.6924421,4.913706
7407,-87.56089,0.7066363,4.948702
7412,-87.58427,0.7314566,4.993562
7417,-87.60325,0.7466165,5.018468
7422,-87.60302,0.748615,5.040751
7427,-87.60557,0.7434843,5.055562
7432,-87.59851,0.7385175,5.040569
7437,-87.60374,0.7369465,5.008379
7442,-87.62356,0.7437916,4.958971
7447,-87.65585,0.7566637,4.879629
7452,-87.68784,0.7744597,4.800595
7457,-87.72447,0.7969584,4.741379
7462,-87.74175,0.808629,4.687019
7467,-87.75652,0.8118551,4.679564
7472,-87.73204,0.8031835,4.691923
7477,-87.69521,0.7857455,4.7463
7482,-87.62932,0.7548314,4.79317
7487,-87.53948,0.711272,4.802815
7492,-87.4567,0.680846,4.790297
7497,-87.39082,0.6615089,4.758223
7502,-87.33497,0.6457027,4.698761
7507,-87.28419,0.6279804,4.626853
7512,-87.2307,0.6184278,4.523106
7517,-87.1922,0.6068708,4.426439
7522,-87.11909,0.5887719,4.3448
7527,-87.03857,0.5701044,4.277896
7533,-86.9505,0.5510029,4.220969
7538,-86.86,0.5296417,4.156634
7543,-86.79433,0.509528,4.082118
7548,-86.74522,0.5101606,3.998295
7553,-86.70637,0.5068172,3.89436
7558,-86.66071,0.4836887,3.785014
7563,-86.6195,0.4760683,3.661252
7568,-86.58812,0.4685477,3.547335
7573,-86.56173,0.4552548,3.467839
7578,-86.55711,0.4486623,3.435511
7583,-86.55251,0.439228,3.415462
7588,-86.52873,0.4092923,3.399808
7593,-86.50951,0.3917871,3.386979
7598,-86.50986,0.3826598,3.36197
7603,-86.49563,0.3626099,3.356459
7608,-86.47669,0.3316199,3.380295
7613,-86.46971,0.3102664,3.424244
7618,-86.47987,0.2966115,3.475728
7623,-86.47541,0.2780245,3.51226
7628,-86.47808,0.2633915,3.588537
7633,-86.49541,0.2537237,3.679771
7638,-86.49572,0.2336342,3.770807
7643,-86.46684,0.2004211,3.854076
7648,-86.44319,0.1647864,3.939553
7653,-86.44395,0.1353884,4.010514
7658,-86.46424,0.1191227,4.079217
7663,-86.48181,0.1078837,4.143225
7668,-86.47002,0.08885042,4.18477
7673,-86.44122,0.06453864,4.216178
7678,-86.42181,0.04968273,4.272772
7683,-86.40905,0.05739537,4.327504
7688,-86.41361,0.06684249,4.347575
7694,-86.4157,0.07998285,4.325642
7699,-86.43732,0.1003426,4.25447
7704,-86.45685,0.1140172,4.155801
7709,-86.48578,0.13713,4.082308
7714,-86.52477,0.160402,4.013564
7719,-86.56422,0.1714979,3.937023
7724,-86.57133,0.1868434,3.845903
7729,-86.57327,0.2086127,3.782182
7734,-86.58038,0.222168,3.750349
7739,-86.58482,0.2371523,3.750786
7744,-86.60132,0.2557228,3.810726
7749,-86.62747,0.2788565,3.895499
7754,-86.65375,0.2967994,3.989997
7759,-86.68491,0.3145315,4.099301
7764,-86.7212,0.3279903,4.193621
7769,-86.75286,0.3349676,4.25068
7774,-86.77267,0.3324639,4.277745
7779,-86.78537,0.3255807,4.274951
7784,-86.80736,0.3316337,4.26526
7789,-86.82959,0.335272,4.252845
7794,-86.84721,0.328159,4.264866
7799,-86.85979,0.3177921,4.299246
7804,-86.8699,0.303992,4.365774
7809,-86.87525,0.2863849,4.474045
7814,-86.87582,0.260579,4.604541
7819,-86.88399,0.2294706,4.759696
7824,-86.8875,0.1930972,4.919665
7829,-86.88156,0.149089,5.072029
7834,-86.87575,0.105469,5.209573
7839,-86.83866,0.04969972,5.284676
7844,-86.79678,-0.01059923,5.33513
7849,-86.74695,-0.05802419,5.353662
7856,-86.69703,-0.1029253,5.369757
7861,-86.65662,-0.1396091,5.373708
7866,-86.61551,-0.1614824,5.37807
7871,-86.58131,-0.1707317,5.385159
7876,-86.54232,-0.1829097,5.399562
7881,-86.52232,-0.1802632,5.444325
7886,-86.51995,-0.1821835,5.503691
7891,-86.48579,-0.1931536,5.565316
7896,-86.42303,-0.2258254,5.641036
7901,-86.34089,-0.2678527,5.743807
7906,-86.21488,-0.3205924,5.873235
7911,-86.05424,-0.3708253,6.012411
7916,-85.89039,-0.4084606,6.129787
7921,-85.72585,-0.4350965,6.207943
7926,-85.54871,-0.4569209,6.266265
7931,-85.3373,-0.4871295,6.296858
7936,-85.05438,-0.5272195,6.289661
7941,-84.68749,-0.5745146,6.232079
7946,-84.27085,-0.6231433,6.154329
7951,-83.78722,-0.6752094,6.038653
7956,-83.22694,-0.737251,5.914373
7961,-82.65369,-0.786447,5.829869
7966,-82.0519,-0.8188011,5.743685
7971,-81.41956,-0.8396159,5.66046
7976,-80.7766,-0.8509832,5.587777
7981,-80.10831,-0.8509644,5.550645
7986,-79.37517,-0.8507201,5.588158
7991,-78.53555,-0.8718252,5.705804
7996,-77.58741,-0.9219634,5.884914
8001,-76.52981,-0.9912637,6.128778
8006,-75.30817,-1.096899,6.409945
8011,-73.9026,-1.244585,6.723969
8017,-72.34079,-1.429123,7.060863
8022,-70.75112,-1.613691,7.342475
8027,-69.14629,-1.822046,7.549431
8032,-67.54289,-2.043275,7.697647
8037,-66.04539,-2.210202,7.767869
8042,-64.72929,-2.309841,7.811017
8047,-63.45627,-2.411661,7.827183
8052,-62.24856,-2.458923,7.608384
8057,-61.16912,-2.34345,7.197441
8062,-60.23227,-2.086266,6.618242
8067,-59.41686,-1.749914,5.94475
8072,-58.57296,-1.399073,5.252789
8077,-57.57755,-1.077885,4.591547
8082,-56.45234,-0.8255283,4.031883
8087,-55.18305,-0.6775596,3.673116
8092,-53.76733,-0.6348025,3.458927
8097,-52.20801,-0.6839533,3.326435
8102,-50.54688,-0.7833998,3.232034
8107,-48.91045,-0.8830495,3.187252
8112,-47.48102,-0.9059566,3.153322
8117,-46.29898,-0.8368574,3.096529
8122,-45.29987,-0.7206994,3.014252
8127,-44.30525,-0.5581501,2.840411
8132,-43.17561,-0.3284955,2.563491
8137,-41.88919,-0.02642153,2.200782
8142,-40.61547,0.2948321,1.774103
8147,-39.39046,0.5773683,1.35346
8152,-38.15454,0.821875,0.996143
8157,-36.76658,0.995811,0.6898944
8162,-35.31561,1.09297,0.3897696
8167,-33.76908,1.161851,0.1553596
8172,-32.32959,1.1732,0.02769408
8178,-31.0392,1.175617,-0.01432233
8183,-29.93641,1.168973,0.05309142
8188,-28.92033,1.179943,0.1219015
8193,-27.90973,1.233078,0.1476479
8198,-26.90125,1.276877,0.1368979
8203,-25.82765,1.261972,0.1053222
8208,-24.65615,1.178643,0.08606675
8213,-23.40447,1.023867,0.08078263
8218,-22.102,0.7868795,0.1064359
8223,-20.70294,0.5012012,0.1359697
8228,-19.28245,0.2053149,0.2063293
8233,-17.95445,-0.1005129,0.3274412
8238,-16.76033,-0.4328986,0.420798
8243,-15.68809,-0.7467083,0.4735464
8248,-14.69808,-1.009228,0.4863135
8253,-13.78924,-1.185578,0.4498413
8258,-12.93309,-1.290291,0.3539163
8263,-12.04183,-1.359134,0.2172118
8268,-11.11954,-1.404432,0.1191475
8273,-10.26221,-1.464486,0.07532606
8278,-9.458561,-1.582012,0.09228422
8283,-8.631985,-1.769444,0.161612
8288,-7.75814,-2.000392,0.2758815
8293,-6.835823,-2.250723,0.3867291
8298,-6.013042,-2.476453,0.5258943
8303,-5.32789,-2.692562,0.6750917
8308,-4.731098,-2.888352,0.8370848
8313,-4.173144,-3.047194,0.9967303
8318,-3.626158,-3.182564,1.168351
8323,-3.068005,-3.278428,1.316289
8328,-2.49074,-3.356152,1.409816
8333,-2.036335,-3.422572,1.516564
8339,-1.751474,-3.48693,1.669984
8344,-1.507848,-3.52714,1.806546
8349,-1.231834,-3.544206,1.92418
8354,-0.9036701,-3.541502,2.064378
8359,-0.5513853,-3.529711,2.221411
8364,-0.2014049,-3.504791,2.350508
8369,0.1497635,-3.466662,2.45175
8374,0.4518962,-3.43167,2.554754
8379,0.6909264,-3.420159,2.645683
8384,0.8310515,-3.413861,2.764051
8389,0.8903944,-3.412861,2.888294
8394,0.9150353,-3.407535,3.006614
8399,0.9400594,-3.395115,3.117892
8404,0.9938242,-3.362636,3.225096
8409,1.058859,-3.316496,3.321639
8414,1.135065,-3.242785,3.425079
8419,1.233474,-3.141929,3.521403
8424,1.324385,-3.034272,3.649539
8429,1.397413,-2.930075,3.799347
8434,1.452827,-2.839404,3.94605
8439,1.522432,-2.759679,4.078367
8444,1.592252,-2.697217,4.182564
8449,1.62681,-2.650914,4.27693
8454,1.622284,-2.617279,4.379025
8459,1.603812,-2.606916,4.43902
8464,1.578103,-2.610181,4.488637
8469,1.550322,-2.591893,4.51049
8474,1.50958,-2.545142,4.536499
8479,1.483558,-2.47793,4.565771
8484,1.496642,-2.401749,4.587455
8489,1.541153,-2.330278,4.60496
8494,1.595961,-2.26278,4.625757
8501,1.629323,-2.204984,4.650387
8506,1.609707,-2.15905,4.675876
8511,1.560997,-2.143317,4.694484
8516,1.529251,-2.149023,4.695002
8521,1.508336,-2.151532,4.684876
8526,1.459964,-2.13557,4.685988
8531,1.398892,-2.094318,4.670011
8536,1.317827,-2.027782,4.65464
8541,1.26988,-1.924035,4.632032
8546,1.258669,-1.77629,4.609238
8551,1.254885,-1.611505,4.600477
8556,1.26491,-1.447473,4.60564
8561,1.277623,-1.301081,4.617456
8566,1.293548,-1.165281,4.622303
8571,1.322995,-1.047238,4.602398
8576,1.337702,-0.9427292,4.596354
8581,1.341144,-0.8587552,4.586825
8586,1.350471,-0.8029698,4.573434
8591,1.344091,-0.7886351,4.566657
8596,1.343091,-0.8131335,4.569872
8601,1.337733,-0.8584963,4.576369
8606,1.346236,-0.9078701,4.579221
8611,1.355126,-0.946802,4.585679
8616,1.364911,-0.9646904,4.585384
8621,1.362051,-0.9537864,4.561076
8626,1.364178,-0.9079191,4.523162
8631,1.377893,-0.8310656,4.492387
8636,1.392078,-0.7403799,4.472416
8641,1.406847,-0.6322373,4.456039
8646,1.414314,-0.5309581,4.450258
8651,1.400097,-0.4464198,4.451357
8656,1.381261,-0.3898235,4.462597
8662,1.364567,-0.3683018,4.473394
8667,1.336314,-0.37428,4.480405
8672,1.314816,-0.3873979,4.47683
8677,1.2796,-0.3930218,4.476886
8682,1.252353,-0.3743835,4.470194
8687,1.221153,-0.3661191,4.466753
8692,1.200632,-0.354711,4.456454
8697,1.186987,-0.3470002,4.439102
8702,1.183699,-0.3431565,4.418184
8707,1.184283,-0.3290362,4.404349
8712,1.17503,-0.297113,4.397714
8717,1.155521,-0.2577909,4.391037
8722,1.129323,-0.2112249,4.384566
8727,1.099471,-0.1681223,4.388529
8732,1.076473,-0.1288125,4.395921
8737,1.042715,-0.0961806,4.41373
8742,1.012195,-0.07063144,4.427959
8747,0.9605743,-0.04781453,4.449151
8752,0.9261697,-0.03253634,4.456277
8757,0.9199954,-0.01132657,4.459944
8762,0.9209732,0.0130205,4.474254
8767,0.9223395,0.04787976,4.485019
8772,0.917137,0.09346777,4.49936
8777,0.898389,0.1500354,4.520755
8782,0.8620523,0.2038081,4.542078
8787,0.8295696,0.2643218,4.581037
8792,0.8247565,0.3167854,4.612853
8797,0.8239387,0.3795502,4.651882
8802,0.8369099,0.4383686,4.67332
8807,0.8496023,0.4902193,4.691225
8812,0.8479031,0.5321582,4.709
8817,0.8324273,0.5781588,4.730371
8823,0.8170511,0.6276945,4.744624
8828,0.7839063,0.670997,4.755222
8833,0.7604432,0.6964952,4.751759
8838,0.7370626,0.7218986,4.762263
8843,0.7133358,0.7367335,4.786666
8848,0.6855123,0.7378153,4.804111
8853,0.6431863,0.7254149,4.835216
8858,0.6252503,0.7120575,4.855995
8863,0.6184712,0.7121562,4.890893
8868,0.6119705,0.7193069,4.918993
8873,0.6089476,0.7262884,4.946963
8878,0.6265241,0.7254329,4.964539
8883,0.6403643,0.7177171,4.989193
8888,0.6471723,0.710301,5.010157
8893,0.6264173,0.7110183,5.044971
8898,0.5843886,0.7057312,5.076282
8903,0.5498558,0.7105618,5.118018
8908,0.5432735,0.7141959,5.156581
8913,0.5509679,0.7241658,5.195108
8918,0.5616798,0.7235301,5.230268
8923,0.5649804,0.7162743,5.251215
8928,0.5537012,0.6956524,5.278993
8933,0.527665,0.6582204,5.310266
8938,0.5011752,0.6138772,5.323894
8943,0.4721937,0.5906327,5.344603
8948,0.4503381,0.5705792,5.361877
8953,0.4467477,0.5671918,5.375821
8958,0.457442,0.5701485,5.386365
8963,0.4721736,0.5834045,5.404125
8968,0.4797595,0.5934613,5.425164
8973,0.4733583,0.6041954,5.442641
8978,0.4601408,0.6187574,5.460097
8984,0.4508992,0.6436833,5.470792
8989,0.4278613,0.6727408,5.484743
8994,0.4078206,0.6911565,5.498664
8999,0.3835976,0.6957861,5.509013
9004,0.3449385,0.6905918,5.526228
9009,0.3236829,0.6845959,5.533069
9014,0.3095617,0.6817679,5.536471
9019,0.2955314,0.678921,5.554015
9024,0.2851329,0.6793907,5.567926
9029,0.288557,0.675679,5.585402
9034,0.2984335,0.6611558,5.599395
9039,0.3186819,0.6426108,5.624083
9044,0.3252658,0.6317237,5.645046
9049,0.3249955,0.6246948,5.658996
9054,0.3217126,0.6283388,5.665974
9059,0.3047855,0.6396711,5.669405
9064,0.2847123,0.6581632,5.672832
9069,0.2785516,0.6759921,5.665853
9074,0.2753227,0.6831881,5.65188
9079,0.272478,0.6973503,5.644911
9084,0.2902457,0.7034945,5.638049
9089,0.3327,0.7118971,5.641827
9094,0.3924476,0.7159426,5.645705
9099,0.4276778,0.7176276,5.666889
9104,0.4482773,0.7060296,5.691596
9109,0.4649141,0.687667,5.698609
9114,0.4786181,0.6799234,5.712631
9119,0.4891367,0.6793684,5.719676
9124,0.503827,0.6926243,5.723315
9129,0.5255037,0.7055296,5.726998
9134,0.5296013,0.7158018,5.737725
9139,0.5230082,0.7231034,5.744703
9146,0.5058258,0.7273902,5.762076
9151,0.4851739,0.7318425,5.782921
9156,0.4531174,0.7194009,5.796638
9161,0.4210164,0.7069952,5.803376
9166,0.4022496,0.6798941,5.820807
9171,0.3833787,0.6492223,5.855518
9176,0.3879861,0.5998809,5.879826
9181,0.4240189,0.548933,5.904454
9186,0.4604513,0.5048637,5.946361
9191,0.5002016,0.4570758,5.995403
9196,0.5366154,0.4129127,6.047912
9201,0.5656625,0.3620501,6.110812
9206,0.6054267,0.3176987,6.149117
9211,0.6244017,0.2779933,6.180571
9216,0.6262354,0.2462599,6.201354
9221,0.6284202,0.2215686,6.211699
9226,0.637769,0.2000092,6.218581
9231,0.6337222,0.1896645,6.228992
9236,0.6164529,0.1941064,6.228989
9241,0.6100235,0.2050188,6.218559
9246,0.6210462,0.2150024,6.204664
9251,0.6324807,0.2318548,6.211764
9256,0.6334611,0.2492157,6.229321
9261,0.6271152,0.2599414,6.254001
9266,0.6235002,0.256446,6.288892
9271,0.612334,0.2428894,6.320415
9276,0.6005371,0.2189323,6.337723
9281,0.5959104,0.198083,6.355065
9286,0.5806394,0.1742774,6.383047
9291,0.5690071,0.1538588,6.393402
9296,0.5616407,0.1472308,6.400343
9301,0.5445694,0.1552071,6.396867
9307,0.528282,0.1771326,6.396946
9312,0.523434,0.2159634,6.390133
9317,0.5296336,0.2647013,6.379895
9322,0.5459194,0.3058571,6.373146
9327,0.5726566,0.3464682,6.359452
9332,0.5920453,0.3804339,6.356194
9337,0.5899792,0.4049578,6.377264
9342,0.5873246,0.419026,6.394785
9347,0.5943432,0.4185793,6.405284
9352,0.6108881,0.4000784,6.419408
9357,0.6274515,0.3814828,6.447298
9362,0.6407418,0.3665587,6.478881
9367,0.6613349,0.3583065,6.492866
9372,0.6644683,0.3510422,6.5068
9377,0.6778386,0.3397739,6.506773
9382,0.6803374,0.3221183,6.506677
9387,0.6721715,0.3015459,6.510025
9392,0.6638056,0.2774827,6.513354
9397,0.6630313,0.2634552,6.523746
9402,0.6731207,0.2558335,6.530708
9407,0.680344,0.2588695,6.541416
9412,0.6768862,0.2589637,6.558867
9417,0.6796147,0.2446715,6.579735
9422,0.6752039,0.227191,6.61823
9427,0.6777064,0.2094488,6.632095
9432,0.6699529,0.1957226,6.659931
9437,0.6652884,0.1748599,6.680954
9442,0.6429461,0.151466,6.712208
9447,0.6195869,0.1105945,6.750565
9452,0.5988429,0.05560265,6.781677
9457,0.5815803,0.0004503866,6.806033
9462,0.5759969,-0.03439124,6.833785
9468,0.5813023,-0.0627875,6.844112
9473,0.5911452,-0.07390392,6.847541
9478,0.6125228,-0.0681971,6.851257
9483,0.6482534,-0.05628101,6.844112
9488,0.6737528,-0.04029075,6.844402
9493,0.6918212,-0.03077562,6.830281
9498,0.6817712,-0.02310689,6.819857
9503,0.663903,-0.02902843,6.816334
9508,0.6556768,-0.04953798,6.812729
9513,0.6470151,-0.07714736,6.830031
9518,0.6416512,-0.1084383,6.844032
9523,0.6190045,-0.1352247,6.864855
9528,0.5895654,-0.1581269,6.892698
9533,0.5527357,-0.1875637,6.917253
9538,0.5302776,-0.210812,6.934638
9543,0.5156496,-0.2204994,6.948583
9548,0.505382,-0.216388,6.952111
9553,0.4955749,-0.2052213,6.938216
9558,0.4862068,-0.1870319,6.913875
9563,0.4770386,-0.1653208,6.882352
9568,0.464366,-0.1434532,6.861513
9573,0.4508274,-0.1355755,6.847388
9578,0.4578289,-0.1359384,6.833414
9583,0.4711833,-0.1472023,6.822881
9588,0.4841242,-0.1654457,6.812314
9593,0.4863687,-0.186599,6.812221
9598,0.4888138,-0.2042759,6.815633
9603,0.4914431,-0.2185057,6.829529
9608,0.4912118,-0.2220403,6.839988
9613,0.4850428,-0.207739,6.857723
9618,0.4727209,-0.1790459,6.875319
9623,0.4645498,-0.1400318,6.878982
9629,0.4522521,-0.111307,6.889581
9634,0.4465135,-0.09000932,6.907124
9639,0.4469315,-0.08304136,6.910642
9644,0.4500007,-0.0902335,6.910611
9649,0.4594107,-0.1083468,6.917513
9654,0.4753966,-0.1338554,6.921094
9659,0.4948579,-0.1595718,6.924451
9664,0.5071248,-0.1883574,6.927797
9669,0.5124162,-0.2167056,6.927662
9674,0.5216291,-0.2382681,6.924056
9679,0.5349501,-0.2496007,6.927466
9684,0.5347214,-0.253123,6.934432
9689,0.5275197,-0.2562064,6.937923
9694,0.5238085,-0.259501,6.941407
9699,0.5198492,-0.2663473,6.958839
9704,0.5080513,-0.2867685,6.983424
9709,0.4999646,-0.3038543,6.997331
9714,0.4947008,-0.331652,7.018169
9719,0.503213,-0.3637787,7.032181
9724,0.5075545,-0.4061672,7.04943
9729,0.5116677,-0.4520463,7.066665
9734,0.5195044,-0.4946526,7.080618
9739,0.5307717,-0.5374917,7.101314
9744,0.5415667,-0.5873639,7.129169
9749,0.5341479,-0.6466826,7.171034
9754,0.5293046,-0.7201393,7.209116
9759,0.5107118,-0.7892265,7.244047
9764,0.4886129,-0.8580684,7.275539
9769,0.4638924,-0.912676,7.303423
9774,0.4396345,-0.9603086,7.32809
9779,0.4163031,-0.9939204,7.345612
9784,0.3906668,-1.009863,7.356475
9791,0.3872297,-1.009588,7.349301
9796,0.3879954,-0.9990888,7.338861
9801,0.3781267,-0.9913903,7.321521
9806,0.3616894,-0.9762784,7.307751
9811,0.3377539,-0.9676924,7.300776
9816,0.3209403,-0.956118,7.304441
9821,0.3073139,-0.9483071,7.318759
9826,0.2967251,-0.9476663,7.332809
9831,0.2925343,-0.9579193,7.336308
9836,0.2892677,-0.9542059,7.336345
9841,0.2904153,-0.9367497,7.33289
9846,0.2786619,-0.9009637,7.336562
9851,0.2573618,-0.8505398,7.336843
9856,0.2474463,-0.7867964,7.33334
9861,0.2232815,-0.7256913,7.340605
9866,0.1986977,-0.671558,7.344346
9871,0.1799969,-0.6353161,7.344511
9876,0.1817698,-0.6074017,7.348035
9881,0.1898518,-0.5904052,7.351511
9886,0.2049021,-0.5738809,7.358667
9891,0.2153006,-0.5745757,7.372575
9896,0.2215149,-0.5855229,7.389971
9901,0.2207329,-0.5960441,7.41112
9906,0.2272044,-0.6034929,7.421542
9911,0.2271856,-0.6034986,7.425031
9916,0.217548,-0.5888822,7.43907
9921,0.2074596,-0.5812431,7.453092
9926,0.2102307,-0.5919497,7.460039
9931,0.2122654,-0.6131601,7.477665
9936,0.2511175,-0.6612803,7.48782
9941,0.2787452,-0.7192326,7.508688
9946,0.2883394,-0.7830326,7.543364
9952,0.2906651,-0.849896,7.581794
9957,0.3001577,-0.9137368,7.620173
9962,0.3200769,-0.9782849,7.658451
9967,0.3577335,-1.040504,7.686085
9972,0.3922054,-1.095568,7.727692
9977,0.4229116,-1.153909,7.769291
9982,0.4500107,-1.212057,7.817877
9987,0.4730917,-1.276965,7.866452
9992,0.493552,-1.327708,7.918581
9997,0.5322273,-1.369192,7.96354
10002,0.5792001,-1.393709,7.997986
10007,0.6419612,-1.394766,8.021884
10012,0.7141772,-1.361395,8.042146
10017,0.7865142,-1.278886,8.04883
10022,0.857653,-1.1647,8.048891
10027,0.9313077,-1.015578,8.042377
10032,1.007636,-0.8280156,8.032639
10037,1.061982,-0.6038745,8.023857
10042,1.076573,-0.345443,8.022474
10047,1.06548,-0.05370842,8.025221
10052,1.064034,0.2761078,8.007352
10057,1.085768,0.6395208,7.97247
10062,1.117567,1.051412,7.927819
10067,1.166774,1.518249,7.877196
10072,1.223479,2.051324,7.817578
10077,1.27306,2.637489,7.769852
10082,1.264315,3.245115,7.731923
10087,1.19113,3.86717,7.740989
10092,1.06415,4.471982,7.747228
10097,0.7637953,5.116752,7.737959
10102,0.632799,5.820316,7.74161
10107,0.4398696,6.54242,7.684514
10113,-0.006601492,7.302198,7.535654
10118,-0.3594366,8.259779,7.517999
10123,-0.7211066,9.287686,7.430707
10128,-1.067733,10.35764,7.34964
10133,-1.289735,11.46916,7.278141
10138,-1.597193,12.55778,7.165455
10143,-1.776829,13.70179,7.026852
10148,-1.911832,14.85013,6.848488
10153,-2.077953,16.02183,6.645375
10158,-2.239236,17.21498,6.428827
10163,-2.391579,18.43056,6.227917
10168,-2.449291,19.65071,6.068531
10173,-2.437665,20.90511,5.930998
10178,-2.399238,22.18987,5.813179
10183,-2.331024,23.48073,5.731278
10188,-2.374433,24.73719,5.66291
10193,-2.47172,25.99439,5.635733
10198,-2.563625,27.24314,5.593989
10203,-2.684876,28.4919,5.543147
10208,-2.803959,29.72058,5.51294
10213,-2.887923,30.91713,5.476102
10218,-2.850558,32.09688,5.476517
10223,-2.731215,33.28276,5.469851
10228,-2.726336,34.45659,5.438526
10233,-2.649048,35.61906,5.430875
10238,-2.457503,36.75534,5.448857
10243,-2.262151,37.87482,5.46506
10248,-1.843819,39.00586,5.561266
10253,-1.368328,40.1054,5.631569
10258,-0.896427,41.16693,5.755481
10263,-0.4130637,42.17939,5.930691
10268,-0.01779685,43.17754,6.107487
10274,0.2415367,44.23006,6.235229
10279,0.3617304,45.26537,6.276557
10284,0.4462927,46.28743,6.259716
10289,0.4568496,47.29766,6.223424
10294,0.418659,48.31387,6.173463
10299,0.3567852,49.354,6.097266
10304,0.3108237,50.36792,6.046004
10309,0.3029885,51.3788,5.996527
10314,0.3807883,52.44153,5.975037
10319,0.5582609,53.54493,5.983391
10324,0.8600527,54.68046,6.072955
10329,1.200864,55.8432,6.171879
10334,1.504885,57.00292,6.25938
10339,1.774599,58.17687,6.368357
10344,2.020982,59.31748,6.501866
10349,2.274466,60.43497,6.641132
10354,2.462446,61.51514,6.734289
10359,2.596946,62.58529,6.795145
10364,2.720014,63.69171,6.842463
10369,2.673896,64.83996,6.726099
10374,2.592354,66.09282,6.58691
10379,2.519527,67.42343,6.484255
10384,2.528662,68.71779,6.39919
10389,2.592679,69.99344,6.342303
10394,2.694887,71.23537,6.324732
10399,2.787526,72.40992,6.311308
10404,2.858474,73.53091,6.284552
